PUBLICATION_DATE,UID,TAXA_ID,SITE_ID,DATE_COL,VISIT_NO,EPA_REG,STATE,SITESAMP,UNIQUE_ID,AG_ECO9,SAMPLE_TYPE,IS_DISTINCT,IS_DISTINCT300,TOTAL,TOTAL300,TARGET_TAXON,NON_TARGET,PHYLUM,CLASS,ORDER,FAMILY,SUBFAMILY,TRIBE,GENUS,FFG,HABIT,PTV
2/10/2021,2012489,3496,NRS18_OK_10025,7/2/2018,1,Region_06,OK,Y,NRS_OK-10180,CPL,BERW,1,1,6,6,AULODRILUS,,ANNELIDA,OLIGOCHAETA,HAPLOTAXIDA,TUBIFICIDAE,,,AULODRILUS,CG,SP,6.5
2/10/2021,2012489,3578,NRS18_OK_10025,7/2/2018,1,Region_06,OK,Y,NRS_OK-10180,CPL,BERW,1,1,2,2,CHEUMATOPSYCHE,,ARTHROPODA,INSECTA,TRICHOPTERA,HYDROPSYCHIDAE,,,CHEUMATOPSYCHE,CF,CN,5.5
2/10/2021,2012489,3670,NRS18_OK_10025,7/2/2018,1,Region_06,OK,Y,NRS_OK-10180,CPL,BERW,1,1,1,1,DJALMABATISTA,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,TANYPODINAE,PROCLADIINI,DJALMABATISTA,PR,SP,6.7
2/10/2021,2012489,3808,NRS18_OK_10025,7/2/2018,1,Region_06,OK,Y,NRS_OK-10180,CPL,BERW,1,1,1,1,HETERELMIS,,ARTHROPODA,INSECTA,COLEOPTERA,ELMIDAE,,,HETERELMIS,,CN,
2/10/2021,2012489,4212,NRS18_OK_10025,7/2/2018,1,Region_06,OK,Y,NRS_OK-10180,CPL,BERW,1,1,1,1,PSEUDOCHIRONOMUS,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CHIRONOMINAE,PSEUDOCHIRONOMINI,PSEUDOCHIRONOMUS,CG,BU,4
2/10/2021,2012489,3612,NRS18_OK_10025,7/2/2018,1,Region_06,OK,Y,NRS_OK-10180,CPL,BERW,1,1,17,17,CORBICULA,,MOLLUSCA,BIVALVIA,VENEROIDA,CORBICULIDAE,,,CORBICULA,CF,BU,5.5
2/10/2021,2012489,3628,NRS18_OK_10025,7/2/2018,1,Region_06,OK,Y,NRS_OK-10180,CPL,BERW,1,1,4,4,CRYPTOTENDIPES,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CHIRONOMINAE,CHIRONOMINI,CRYPTOTENDIPES,CG,BU,8
2/10/2021,2012489,3623,NRS18_OK_10025,7/2/2018,1,Region_06,OK,Y,NRS_OK-10180,CPL,BERW,1,1,1,1,CRICOTOPUS/ORTHOCLADIUS,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ORTHOCLADIINAE,,,"SH,CG","SP,CN,BU",
2/10/2021,2012489,4130,NRS18_OK_10025,7/2/2018,1,Region_06,OK,Y,NRS_OK-10180,CPL,BERW,1,1,1,1,PELTODYTES,,ARTHROPODA,INSECTA,COLEOPTERA,HALIPLIDAE,,,PELTODYTES,"PI,SH","CB,CN",5
2/10/2021,2012489,4391,NRS18_OK_10025,7/2/2018,1,Region_06,OK,Y,NRS_OK-10180,CPL,BERW,0,0,18,18,TUBIFICIDAE,,ANNELIDA,OLIGOCHAETA,HAPLOTAXIDA,TUBIFICIDAE,,,,CG,CN,9
2/10/2021,2012489,4362,NRS18_OK_10025,7/2/2018,1,Region_06,OK,Y,NRS_OK-10180,CPL,BERW,1,1,3,3,THIENEMANNIMYIA GENUS GR.,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,TANYPODINAE,PENTANEURINI,,PR,SP,
2/10/2021,2012489,3542,NRS18_OK_10025,7/2/2018,1,Region_06,OK,Y,NRS_OK-10180,CPL,BERW,1,1,1,1,CAENIS,,ARTHROPODA,INSECTA,EPHEMEROPTERA,CAENIDAE,,,CAENIS,CG,SP,6
2/10/2021,2012489,4340,NRS18_OK_10025,7/2/2018,1,Region_06,OK,Y,NRS_OK-10180,CPL,BERW,1,1,2,2,TABANIDAE,,ARTHROPODA,INSECTA,DIPTERA,TABANIDAE,,,,PR,SP,7.3
2/10/2021,2012489,4348,NRS18_OK_10025,7/2/2018,1,Region_06,OK,Y,NRS_OK-10180,CPL,BERW,1,1,7,7,TANYTARSUS,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CHIRONOMINAE,TANYTARSINI,TANYTARSUS,CF,CN,2.2
2/10/2021,2012489,4191,NRS18_OK_10025,7/2/2018,1,Region_06,OK,Y,NRS_OK-10180,CPL,BERW,1,1,1,1,PROCLADIUS,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,TANYPODINAE,PROCLADIINI,PROCLADIUS,PR,SP,9
2/10/2021,2012489,3846,NRS18_OK_10025,7/2/2018,1,Region_06,OK,Y,NRS_OK-10180,CPL,BERW,1,1,4,4,HYDROPTILA,,ARTHROPODA,INSECTA,TRICHOPTERA,HYDROPTILIDAE,,,HYDROPTILA,"PI,PR,SC",CN,2.6
2/10/2021,2012489,3759,NRS18_OK_10025,7/2/2018,1,Region_06,OK,Y,NRS_OK-10180,CPL,BERW,1,1,3,3,GOMPHIDAE,,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,,,,PR,BU,
2/10/2021,2012489,4178,NRS18_OK_10025,7/2/2018,1,Region_06,OK,Y,NRS_OK-10180,CPL,BERW,1,1,1,1,POLYPEDILUM,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CHIRONOMINAE,CHIRONOMINI,POLYPEDILUM,SH,"CB,CN",5.5
2/10/2021,2012489,3600,NRS18_OK_10025,7/2/2018,1,Region_06,OK,Y,NRS_OK-10180,CPL,BERW,1,1,3,3,CLINOTANYPUS,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,TANYPODINAE,COELOTANYPODINI,CLINOTANYPUS,PR,BU,6.3
2/10/2021,2012489,4192,NRS18_OK_10025,7/2/2018,1,Region_06,OK,Y,NRS_OK-10180,CPL,BERW,1,1,15,15,PROCLOEON,,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,,,PROCLOEON,CG,SW,8.7
2/10/2021,2012489,3925,NRS18_OK_10025,7/2/2018,1,Region_06,OK,Y,NRS_OK-10180,CPL,BERW,1,1,1,1,LIMNODRILUS,,ANNELIDA,OLIGOCHAETA,HAPLOTAXIDA,TUBIFICIDAE,,,LIMNODRILUS,CG,CN,9
2/10/2021,2012489,3952,NRS18_OK_10025,7/2/2018,1,Region_06,OK,Y,NRS_OK-10180,CPL,BERW,1,1,1,1,MACRONYCHUS,,ARTHROPODA,INSECTA,COLEOPTERA,ELMIDAE,,,MACRONYCHUS,"CG,SC",CN,4.5
2/10/2021,2012489,3892,NRS18_OK_10025,7/2/2018,1,Region_06,OK,Y,NRS_OK-10180,CPL,BERW,1,1,1,1,LEBERTIA,,ARTHROPODA,ARACHNIDA,TROMBIDIFORMES,LEBERTIIDAE,,,LEBERTIA,PR,CB,8
2/10/2021,2012489,3951,NRS18_OK_10025,7/2/2018,1,Region_06,OK,Y,NRS_OK-10180,CPL,BERW,1,1,5,5,MACROMIA,,ARTHROPODA,INSECTA,ODONATA,CORDULIIDAE,,,MACROMIA,PR,SP,3.5
2/10/2021,2012489,3658,NRS18_OK_10025,7/2/2018,1,Region_06,OK,Y,NRS_OK-10180,CPL,BERW,1,1,1,1,DICROTENDIPES,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CHIRONOMINAE,CHIRONOMINI,DICROTENDIPES,CG,BU,6.7
2/10/2021,2012489,4107,NRS18_OK_10025,7/2/2018,1,Region_06,OK,Y,NRS_OK-10180,CPL,BERW,1,1,4,4,PARALAUTERBORNIELLA,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CHIRONOMINAE,CHIRONOMINI,PARALAUTERBORNIELLA,CG,BU,5.6
2/10/2021,2012489,3625,NRS18_OK_10025,7/2/2018,1,Region_06,OK,Y,NRS_OK-10180,CPL,BERW,1,1,3,3,CRYPTOCHIRONOMUS,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CHIRONOMINAE,CHIRONOMINI,CRYPTOCHIRONOMUS,PR,SP,7
2/10/2021,2012489,4060,NRS18_OK_10025,7/2/2018,1,Region_06,OK,Y,NRS_OK-10180,CPL,BERW,1,1,9,9,OECETIS,,ARTHROPODA,INSECTA,TRICHOPTERA,LEPTOCERIDAE,,,OECETIS,PR,"CN,SP",5.6
2/10/2021,2012489,3816,NRS18_OK_10025,7/2/2018,1,Region_06,OK,Y,NRS_OK-10180,CPL,BERW,1,1,1,1,HEXAGENIA,,ARTHROPODA,INSECTA,EPHEMEROPTERA,EPHEMERIDAE,,,HEXAGENIA,CG,BU,4.3
2/10/2021,2012489,3532,NRS18_OK_10025,7/2/2018,1,Region_06,OK,Y,NRS_OK-10180,CPL,BERW,1,1,2,2,BRANCHIURA,,ANNELIDA,OLIGOCHAETA,HAPLOTAXIDA,TUBIFICIDAE,,,BRANCHIURA,CG,CB,8.1
2/10/2021,2012489,4247,NRS18_OK_10025,7/2/2018,1,Region_06,OK,Y,NRS_OK-10180,CPL,BERW,1,1,1,1,RHEOTANYTARSUS,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CHIRONOMINAE,TANYTARSINI,RHEOTANYTARSUS,CF,CN,6
2/10/2021,2012489,3997,NRS18_OK_10025,7/2/2018,1,Region_06,OK,Y,NRS_OK-10180,CPL,BERW,1,1,1,1,MUSCULIUM,,MOLLUSCA,BIVALVIA,VENEROIDA,PISIDIIDAE,,,MUSCULIUM,CF,BU,
2/10/2021,2012489,3567,NRS18_OK_10025,7/2/2018,1,Region_06,OK,Y,NRS_OK-10180,CPL,BERW,1,1,5,5,CERATOPOGONINAE,,ARTHROPODA,INSECTA,DIPTERA,CERATOPOGONIDAE,,,,"PR,CG","SP,BU,PK",
2/10/2021,2012489,4384,NRS18_OK_10025,7/2/2018,1,Region_06,OK,Y,NRS_OK-10180,CPL,BERW,1,1,10,10,TRICORYTHODES,,ARTHROPODA,INSECTA,EPHEMEROPTERA,LEPTOHYPHIDAE,,,TRICORYTHODES,"CG,SH",SP,4
2/10/2021,2012489,4294,NRS18_OK_10025,7/2/2018,1,Region_06,OK,Y,NRS_OK-10180,CPL,BERW,1,1,6,6,SPARBARUS,,ARTHROPODA,INSECTA,EPHEMEROPTERA,CAENIDAE,,,SPARBARUS,,,
2/10/2021,2012489,4347,NRS18_OK_10025,7/2/2018,1,Region_06,OK,Y,NRS_OK-10180,CPL,BERW,1,1,7,7,TANYPUS,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,TANYPODINAE,TANYPODINI,TANYPUS,PR,SP,6
2/10/2021,2012490,3581,NRS18_WI_10091,7/2/2018,1,Region_05,WI,Y,NRS_WI-10211,TPL,BERW,0,,1,,CHIRONOMIDAE,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,,,,"CG,CF",BU,6.2
2/10/2021,2012490,4071,NRS18_WI_10091,7/2/2018,1,Region_05,WI,Y,NRS_WI-10211,TPL,BERW,1,,3,,OPTIOSERVUS,,ARTHROPODA,INSECTA,COLEOPTERA,ELMIDAE,,,OPTIOSERVUS,SC,CN,3.8
2/10/2021,2012490,3928,NRS18_WI_10091,7/2/2018,1,Region_05,WI,Y,NRS_WI-10211,TPL,BERW,1,1,2,1,LIMNOPHYES,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ORTHOCLADIINAE,,LIMNOPHYES,CG,SP,1
2/10/2021,2012490,3606,NRS18_WI_10091,7/2/2018,1,Region_05,WI,Y,NRS_WI-10211,TPL,BERW,1,1,2,2,COENAGRIONIDAE,,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,,,,PR,CB,7.9
2/10/2021,2012490,3625,NRS18_WI_10091,7/2/2018,1,Region_05,WI,Y,NRS_WI-10211,TPL,BERW,1,1,1,1,CRYPTOCHIRONOMUS,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CHIRONOMINAE,CHIRONOMINI,CRYPTOCHIRONOMUS,PR,SP,7
2/10/2021,2012490,4433,NRS18_WI_10091,7/2/2018,1,Region_05,WI,Y,NRS_WI-10211,TPL,BERW,1,,1,,ZAVRELIMYIA,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,TANYPODINAE,PENTANEURINI,ZAVRELIMYIA,PR,SP,8.5
2/10/2021,2012490,4281,NRS18_WI_10091,7/2/2018,1,Region_05,WI,Y,NRS_WI-10211,TPL,BERW,1,1,5,5,SIMULIUM,,ARTHROPODA,INSECTA,DIPTERA,SIMULIIDAE,,,SIMULIUM,CF,CN,5.7
2/10/2021,2012490,4028,NRS18_WI_10091,7/2/2018,1,Region_05,WI,Y,NRS_WI-10211,TPL,BERW,1,1,4,1,NEOPLASTA,,ARTHROPODA,INSECTA,DIPTERA,EMPIDIDAE,,,NEOPLASTA,PR,SP,
2/10/2021,2012490,4391,NRS18_WI_10091,7/2/2018,1,Region_05,WI,Y,NRS_WI-10211,TPL,BERW,1,,1,,TUBIFICIDAE,,ANNELIDA,OLIGOCHAETA,HAPLOTAXIDA,TUBIFICIDAE,,,,CG,CN,9
2/10/2021,2012490,3844,NRS18_WI_10091,7/2/2018,1,Region_05,WI,Y,NRS_WI-10211,TPL,BERW,1,,3,,HYDROPSYCHE,,ARTHROPODA,INSECTA,TRICHOPTERA,HYDROPSYCHIDAE,,,HYDROPSYCHE,"CF,PR",CN,3
2/10/2021,2012490,3578,NRS18_WI_10091,7/2/2018,1,Region_05,WI,Y,NRS_WI-10211,TPL,BERW,1,1,22,10,CHEUMATOPSYCHE,,ARTHROPODA,INSECTA,TRICHOPTERA,HYDROPSYCHIDAE,,,CHEUMATOPSYCHE,CF,CN,5.5
2/10/2021,2012490,4178,NRS18_WI_10091,7/2/2018,1,Region_05,WI,Y,NRS_WI-10211,TPL,BERW,1,1,5,1,POLYPEDILUM,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CHIRONOMINAE,CHIRONOMINI,POLYPEDILUM,SH,"CB,CN",5.5
2/10/2021,2012490,3663,NRS18_WI_10091,7/2/2018,1,Region_05,WI,Y,NRS_WI-10211,TPL,BERW,1,,1,,DIPLOCLADIUS,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ORTHOCLADIINAE,,DIPLOCLADIUS,CG,SP,5.2
2/10/2021,2012490,4143,NRS18_WI_10091,7/2/2018,1,Region_05,WI,Y,NRS_WI-10211,TPL,BERW,1,1,2,1,PHAENOPSECTRA,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CHIRONOMINAE,CHIRONOMINI,PHAENOPSECTRA,"CG,SC",CN,7
2/10/2021,2012490,3657,NRS18_WI_10091,7/2/2018,1,Region_05,WI,Y,NRS_WI-10211,TPL,BERW,1,1,4,2,DICRANOTA,,ARTHROPODA,INSECTA,DIPTERA,TIPULIDAE,,,DICRANOTA,PR,"BU,SP",4
2/10/2021,2012490,4112,NRS18_WI_10091,7/2/2018,1,Region_05,WI,Y,NRS_WI-10211,TPL,BERW,1,1,4,1,PARAMETRIOCNEMUS,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ORTHOCLADIINAE,,PARAMETRIOCNEMUS,CG,SP,3.9
2/10/2021,2012490,4394,NRS18_WI_10091,7/2/2018,1,Region_05,WI,Y,NRS_WI-10211,TPL,BERW,1,1,7,2,TVETENIA,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ORTHOCLADIINAE,,TVETENIA,CG,SP,5
2/10/2021,2012490,3658,NRS18_WI_10091,7/2/2018,1,Region_05,WI,Y,NRS_WI-10211,TPL,BERW,1,1,8,5,DICROTENDIPES,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CHIRONOMINAE,CHIRONOMINI,DICROTENDIPES,CG,BU,6.7
2/10/2021,2012490,3623,NRS18_WI_10091,7/2/2018,1,Region_05,WI,Y,NRS_WI-10211,TPL,BERW,1,1,4,2,CRICOTOPUS/ORTHOCLADIUS,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ORTHOCLADIINAE,,,"SH,CG","SP,CN,BU",
2/10/2021,2012490,3744,NRS18_WI_10091,7/2/2018,1,Region_05,WI,Y,NRS_WI-10211,TPL,BERW,1,1,179,110,GAMMARUS,,ARTHROPODA,MALACOSTRACA,AMPHIPODA,GAMMARIDAE,,,GAMMARUS,"CG,SH",SP,5.7
2/10/2021,2012490,3981,NRS18_WI_10091,7/2/2018,1,Region_05,WI,Y,NRS_WI-10211,TPL,BERW,1,1,46,32,MICROPSECTRA,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CHIRONOMINAE,TANYTARSINI,MICROPSECTRA,CG,"CB,CN,SP",6
2/10/2021,2012490,3501,NRS18_WI_10091,7/2/2018,1,Region_05,WI,Y,NRS_WI-10211,TPL,BERW,1,1,34,20,BAETIS,,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,,,BAETIS,CG,CN,3.4
2/10/2021,2012490,3582,NRS18_WI_10091,7/2/2018,1,Region_05,WI,Y,NRS_WI-10211,TPL,BERW,1,,3,,CHIRONOMUS,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CHIRONOMINAE,CHIRONOMINI,CHIRONOMUS,CG,BU,9.5
2/10/2021,2012490,4004,NRS18_WI_10091,7/2/2018,1,Region_05,WI,Y,NRS_WI-10211,TPL,BERW,1,1,17,11,NAIS,,ANNELIDA,OLIGOCHAETA,HAPLOTAXIDA,NAIDIDAE,,,NAIS,CG,BU,8.6
2/10/2021,2012490,3417,NRS18_WI_10091,7/2/2018,1,Region_05,WI,Y,NRS_WI-10211,TPL,BERW,1,1,3,2,AESHNA,,ARTHROPODA,INSECTA,ODONATA,AESHNIDAE,,,AESHNA,"CF,CG,PR",CB,3
2/10/2021,2012490,4267,NRS18_WI_10091,7/2/2018,1,Region_05,WI,Y,NRS_WI-10211,TPL,BERW,1,,1,,SCIOMYZIDAE,,ARTHROPODA,INSECTA,DIPTERA,SCIOMYZIDAE,,,,PR,BU,6
2/10/2021,2012490,3826,NRS18_WI_10091,7/2/2018,1,Region_05,WI,Y,NRS_WI-10211,TPL,BERW,1,,1,,CNIDARIA,,CNIDARIA,,,,,,,,,
2/10/2021,2012490,4149,NRS18_WI_10091,7/2/2018,1,Region_05,WI,Y,NRS_WI-10211,TPL,BERW,1,1,77,46,PHYSA,,MOLLUSCA,GASTROPODA,BASOMMATOPHORA,PHYSIDAE,,,PHYSA,SC,CB,8
2/10/2021,2012490,3697,NRS18_WI_10091,7/2/2018,1,Region_05,WI,Y,NRS_WI-10211,TPL,BERW,1,1,1,1,ENCHYTRAEIDAE,,ANNELIDA,OLIGOCHAETA,ENCHYTRAEIDA,ENCHYTRAEIDAE,,,,CG,BU,9
2/10/2021,2012490,4072,NRS18_WI_10091,7/2/2018,1,Region_05,WI,Y,NRS_WI-10211,TPL,BERW,1,1,1,1,ORCONECTES,,ARTHROPODA,MALACOSTRACA,DECAPODA,CAMBARIDAE,,,ORCONECTES,"CG,SH",SP,6.9
2/10/2021,2012490,3453,NRS18_WI_10091,7/2/2018,1,Region_05,WI,Y,NRS_WI-10211,TPL,BERW,1,1,1,1,ANACAENA,,ARTHROPODA,INSECTA,COLEOPTERA,HYDROPHILIDAE,,,ANACAENA,PR,BU,
2/10/2021,2012490,3540,NRS18_WI_10091,7/2/2018,1,Region_05,WI,Y,NRS_WI-10211,TPL,BERW,1,1,69,42,CAECIDOTEA,,ARTHROPODA,MALACOSTRACA,ISOPODA,ASELLIDAE,,,CAECIDOTEA,CG,SP,8
2/10/2021,2012490,4315,NRS18_WI_10091,7/2/2018,1,Region_05,WI,Y,NRS_WI-10211,TPL,BERW,1,,1,,STICTOCHIRONOMUS,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CHIRONOMINAE,CHIRONOMINI,STICTOCHIRONOMUS,CG,BU,5
2/10/2021,2012491,4371,NRS18_WI_10006,7/12/2018,1,Region_05,WI,Y,NRS_WI-10087,UMW,BERW,1,,1,,TORRENTICOLA,,ARTHROPODA,ARACHNIDA,TROMBIDIFORMES,TORRENTICOLIDAE,,,TORRENTICOLA,PR,CB,8
2/10/2021,2012491,4149,NRS18_WI_10006,7/12/2018,1,Region_05,WI,Y,NRS_WI-10087,UMW,BERW,1,1,6,3,PHYSA,,MOLLUSCA,GASTROPODA,BASOMMATOPHORA,PHYSIDAE,,,PHYSA,SC,CB,8
2/10/2021,2012491,4327,NRS18_WI_10006,7/12/2018,1,Region_05,WI,Y,NRS_WI-10087,UMW,BERW,1,,1,,SUBLETTEA,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CHIRONOMINAE,TANYTARSINI,SUBLETTEA,"CF,CG",,3
2/10/2021,2012491,4310,NRS18_WI_10006,7/12/2018,1,Region_05,WI,Y,NRS_WI-10087,UMW,BERW,1,1,2,2,STENELMIS,,ARTHROPODA,INSECTA,COLEOPTERA,ELMIDAE,,,STENELMIS,SC,CN,4.8
2/10/2021,2012491,3496,NRS18_WI_10006,7/12/2018,1,Region_05,WI,Y,NRS_WI-10087,UMW,BERW,1,1,1,1,AULODRILUS,,ANNELIDA,OLIGOCHAETA,HAPLOTAXIDA,TUBIFICIDAE,,,AULODRILUS,CG,SP,6.5
2/10/2021,2012491,3465,NRS18_WI_10006,7/12/2018,1,Region_05,WI,Y,NRS_WI-10087,UMW,BERW,1,1,1,1,ANTOCHA,,ARTHROPODA,INSECTA,DIPTERA,TIPULIDAE,,,ANTOCHA,CG,CN,4
2/10/2021,2012491,4041,NRS18_WI_10006,7/12/2018,1,Region_05,WI,Y,NRS_WI-10087,UMW,BERW,1,1,3,2,NIGRONIA,,ARTHROPODA,INSECTA,MEGALOPTERA,CORYDALIDAE,,,NIGRONIA,PR,CN,2.8
2/10/2021,2012491,3567,NRS18_WI_10006,7/12/2018,1,Region_05,WI,Y,NRS_WI-10087,UMW,BERW,1,1,1,1,CERATOPOGONINAE,,ARTHROPODA,INSECTA,DIPTERA,CERATOPOGONIDAE,,,,"PR,CG","SP,BU,PK",
2/10/2021,2012491,4246,NRS18_WI_10006,7/12/2018,1,Region_05,WI,Y,NRS_WI-10087,UMW,BERW,1,,2,,RHEOSMITTIA,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ORTHOCLADIINAE,,RHEOSMITTIA,CG,BU,6.8
2/10/2021,2012491,4257,NRS18_WI_10006,7/12/2018,1,Region_05,WI,Y,NRS_WI-10087,UMW,BERW,1,,1,,ROBACKIA,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CHIRONOMINAE,CHIRONOMINI,ROBACKIA,CG,BU,2.4
2/10/2021,2012491,4774,NRS18_WI_10006,7/12/2018,1,Region_05,WI,Y,NRS_WI-10087,UMW,BERW,1,1,3,1,LABIOBAETIS,,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,,,LABIOBAETIS,CG,"SW,CN",6
2/10/2021,2012491,4348,NRS18_WI_10006,7/12/2018,1,Region_05,WI,Y,NRS_WI-10087,UMW,BERW,1,1,34,20,TANYTARSUS,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CHIRONOMINAE,TANYTARSINI,TANYTARSUS,CF,CN,2.2
2/10/2021,2012491,4027,NRS18_WI_10006,7/12/2018,1,Region_05,WI,Y,NRS_WI-10087,UMW,BERW,1,1,1,1,NEOPHYLAX,,ARTHROPODA,INSECTA,TRICHOPTERA,UENOIDAE,,,NEOPHYLAX,SC,CN,2.3
2/10/2021,2012491,4378,NRS18_WI_10006,7/12/2018,1,Region_05,WI,Y,NRS_WI-10087,UMW,BERW,1,1,1,1,TRIAENODES,,ARTHROPODA,INSECTA,TRICHOPTERA,LEPTOCERIDAE,,,TRIAENODES,SH,SW,4.8
2/10/2021,2012491,3892,NRS18_WI_10006,7/12/2018,1,Region_05,WI,Y,NRS_WI-10087,UMW,BERW,1,,1,,LEBERTIA,,ARTHROPODA,ARACHNIDA,TROMBIDIFORMES,LEBERTIIDAE,,,LEBERTIA,PR,CB,8
2/10/2021,2012491,3844,NRS18_WI_10006,7/12/2018,1,Region_05,WI,Y,NRS_WI-10087,UMW,BERW,1,1,1,1,HYDROPSYCHE,,ARTHROPODA,INSECTA,TRICHOPTERA,HYDROPSYCHIDAE,,,HYDROPSYCHE,"CF,PR",CN,3
2/10/2021,2012491,3487,NRS18_WI_10006,7/12/2018,1,Region_05,WI,Y,NRS_WI-10087,UMW,BERW,1,1,1,1,ATHERIX,,ARTHROPODA,INSECTA,DIPTERA,ATHERICIDAE,,,ATHERIX,PR,SP,2.7
2/10/2021,2012491,3911,NRS18_WI_10006,7/12/2018,1,Region_05,WI,Y,NRS_WI-10087,UMW,BERW,1,1,3,1,LEUCROCUTA,,ARTHROPODA,INSECTA,EPHEMEROPTERA,HEPTAGENIIDAE,,,LEUCROCUTA,SC,CN,2.6
2/10/2021,2012491,3832,NRS18_WI_10006,7/12/2018,1,Region_05,WI,Y,NRS_WI-10087,UMW,BERW,1,1,8,5,HYDROBIIDAE,,MOLLUSCA,GASTROPODA,NEOTAENIOGLOSSA,HYDROBIIDAE,,,,SC,CB,5.3
2/10/2021,2012491,3594,NRS18_WI_10006,7/12/2018,1,Region_05,WI,Y,NRS_WI-10087,UMW,BERW,1,1,91,54,CLADOTANYTARSUS,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CHIRONOMINAE,TANYTARSINI,CLADOTANYTARSUS,"CF,CG",CB,6
2/10/2021,2012491,3759,NRS18_WI_10006,7/12/2018,1,Region_05,WI,Y,NRS_WI-10087,UMW,BERW,1,1,2,1,GOMPHIDAE,,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,,,,PR,BU,
2/10/2021,2012491,3735,NRS18_WI_10006,7/12/2018,1,Region_05,WI,Y,NRS_WI-10087,UMW,BERW,1,1,17,11,FERRISSIA,,MOLLUSCA,GASTROPODA,BASOMMATOPHORA,ANCYLIDAE,,,FERRISSIA,SC,CB,5.5
2/10/2021,2012491,3895,NRS18_WI_10006,7/12/2018,1,Region_05,WI,Y,NRS_WI-10087,UMW,BERW,1,,2,,LEPIDOSTOMA,,ARTHROPODA,INSECTA,TRICHOPTERA,LEPIDOSTOMATIDAE,,,LEPIDOSTOMA,SH,CB,3
2/10/2021,2012491,3406,NRS18_WI_10006,7/12/2018,1,Region_05,WI,Y,NRS_WI-10087,UMW,BERW,1,1,1,1,ABLABESMYIA,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,TANYPODINAE,PENTANEURINI,ABLABESMYIA,PR,SP,5.6
2/10/2021,2012491,4307,NRS18_WI_10006,7/12/2018,1,Region_05,WI,Y,NRS_WI-10087,UMW,BERW,1,1,26,17,STEMPELLINA,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CHIRONOMINAE,TANYTARSINI,STEMPELLINA,CG,CB,0
2/10/2021,2012491,4272,NRS18_WI_10006,7/12/2018,1,Region_05,WI,Y,NRS_WI-10087,UMW,BERW,1,1,1,1,SERRATELLA,,ARTHROPODA,INSECTA,EPHEMEROPTERA,EPHEMERELLIDAE,,,SERRATELLA,CG,CN,1.7
2/10/2021,2012491,4169,NRS18_WI_10006,7/12/2018,1,Region_05,WI,Y,NRS_WI-10087,UMW,BERW,1,1,14,5,PLEUROCERA,,MOLLUSCA,GASTROPODA,NEOTAENIOGLOSSA,PLEUROCERIDAE,,,PLEUROCERA,SC,CB,5
